Type,Latitude,Longitude
BusStops	,-27.610717	,153.041966
BusStops	,-27.612112	,153.040744
BusStops	,-27.619149	,153.03453
BusStops	,-27.620717	,153.033906
BusStops	,-27.405809	,152.935619
BusStops	,-27.535272	,152.936899
BusStops	,-27.534541	,152.935309
BusStops	,-27.628858	,153.029091
BusStops	,-27.631688	,153.02946
BusStops	,-27.3477	,153.028756
BusStops	,-27.349031	,153.032675
BusStops	,-27.350071	,153.039204
BusStops	,-27.347401	,153.040363
BusStops	,-27.34195	,153.041363
BusStops	,-27.331561	,153.045343
BusStops	,-27.331516	,153.045495
BusStops	,-27.33618	,153.044672
BusStops	,-27.319607	,153.043108
BusStops	,-27.317349	,153.016436
BusStops	,-27.316998	,153.016562
BusStops	,-27.614124	,153.071364
BusStops	,-27.616025	,153.071814
BusStops	,-27.618665	,153.071328
BusStops	,-27.617805	,153.07062
BusStops	,-27.615289	,153.069631
BusStops	,-27.61425	,153.062421
BusStops	,-27.543369	,153.091259
BusStops	,-27.543678	,153.093309
BusStops	,-27.545069	,153.102452
BusStops	,-27.545257	,153.103842
BusStops	,-27.545413	,153.104163
BusStops	,-27.352462	,153.045966
BusStops	,-27.354916	,153.044839
BusStops	,-27.35489	,153.045212
BusStops	,-27.355354	,153.04542
BusStops	,-27.358329	,153.047902
BusStops	,-27.356808	,153.047832
BusStops	,-27.354882	,153.048038
BusStops	,-27.35304	,153.048353
BusStops	,-27.353268	,153.048407
BusStops	,-27.354923	,153.048102
BusStops	,-27.325845	,153.042775
BusStops	,-27.403061	,153.060305
BusStops	,-27.401471	,153.059554
BusStops	,-27.403815	,153.060424
BusStops	,-27.403321	,153.059164
BusStops	,-27.403032	,153.056991
BusStops	,-27.402819	,153.055515
BusStops	,-27.402398	,153.052566
BusStops	,-27.307414	,153.046908
BusStops	,-27.315774	,153.035364
BusStops	,-27.58802	,153.019551
BusStops	,-27.58455	,153.020215
BusStops	,-27.317251	,153.009225
BusStops	,-27.330443	,153.046249
BusStops	,-27.57826	,153.015154
BusStops	,-27.571777	,153.014166
BusStops	,-27.572051	,153.019162
BusStops	,-27.568233	,153.021719
BusStops	,-27.568552	,153.026038
BusStops	,-27.542532	,152.949938
BusStops	,-27.544361	,152.951378
BusStops	,-27.547395	,152.951157
BusStops	,-27.316714	,153.00589
BusStops	,-27.49	153.,056154
BusStops	,-27.48798	,153.054864
BusStops	,-27.489876	,153.056233
BusStops	,-27.494447	,153.059041
BusStops	,-27.639622	,153.052309
BusStops	,-27.463877	,153.028379
BusStops	,-27.46448	,153.028966
BusStops	,-27.465101	,153.02978
BusStops	,-27.464684	,153.029764
BusStops	,-27.492468	,153.057776
BusStops	,-27.464316	,153.028047
BusStops	,-27.327994	,153.042334
BusStops	,-27.330394	,153.041837
BusStops	,-27.3323	,153.03302
BusStops	,-27.3303	,153.025381
BusStops	,-27.32345	,153.024295
BusStops	,-27.322671	,153.022009
BusStops	,-27.321346	,153.022247
BusStops	,-27.31939	,153.02263
BusStops	,-27.313508	,153.020452
BusStops	,-27.324612	,153.04113
BusStops	,-27.603385	,152.966123
BusStops	,-27.582567	,153.020612
BusStops	,-27.579549	,153.021159
BusStops	,-27.578697	,153.018037
BusStops	,-27.558228	,153.075738
BusStops	,-27.557786	,153.073713
BusStops	,-27.556465	,153.071088
BusStops	,-27.561002	,153.065495
BusStops	,-27.559791	,153.057278
BusStops	,-27.585493	,152.970575
BusStops	,-27.587174	,152.970975
BusStops	,-27.604092	,152.96436
BusStops	,-27.558444	,152.956301
BusStops	,-27.563923	,152.957639
BusStops	,-27.565378	,152.957414
BusStops	,-27.581675	,152.983526
BusStops	,-27.57948	,152.982977
BusStops	,-27.576098	,152.982149
BusStops	,-27.573737	,152.981562
BusStops	,-27.567964	,152.98004
BusStops	,-27.294414	,153.051814
BusStops	,-27.294361	,153.054436
BusStops	,-27.293009	,153.05915
BusStops	,-27.467887	,153.019131
BusStops	,-27.625849	,153.059278
BusStops	,-27.6215	,153.060104
BusStops	,-27.615968	,153.061103
BusStops	,-27.464018	,153.029158
BusStops	,-27.536525	,153.089961
BusStops	,-27.53638	,153.090001
BusStops	,-27.534013	,153.094231
BusStops	,-27.537525	,153.093567
BusStops	,-27.541731	,153.092796
BusStops	,-27.466998	,153.023377
BusStops	,-27.597986	,152.961159
BusStops	,-27.595523	,152.968635
BusStops	,-27.595617	,152.968717
BusStops	,-27.595448	,152.966501
BusStops	,-27.57705	,152.95511
BusStops	,-27.574485	,152.964926
BusStops	,-27.570636	,152.972194
BusStops	,-27.570973	,152.972408
BusStops	,-27.574188	,152.965968
BusStops	,-27.575636	,152.961107
BusStops	,-27.425019	,153.072844
BusStops	,-27.607641	,152.96194
BusStops	,-27.607335	,152.963545
BusStops	,-27.60654	,152.966053
BusStops	,-27.605511	,152.967982
BusStops	,-27.604723	,152.970315
BusStops	,-27.60109	,152.970348
BusStops	,-27.596754	,152.972365
BusStops	,-27.307266	,153.05196
BusStops	,-27.309964	,153.056099
BusStops	,-27.314038	,153.064368
BusStops	,-27.606736	,152.960902
BusStops	,-27.291524	,153.061748
BusStops	,-27.290298	,153.06214
BusStops	,-27.291723	,153.061488
BusStops	,-27.292906	,153.059516
BusStops	,-27.294532	,153.052013
BusStops	,-27.297407	,153.050042
BusStops	,-27.300323	,153.046263
BusStops	,-27.34805	,153.053362
BusStops	,-27.339082	,153.0439
BusStops	,-27.341945	,153.041514
BusStops	,-27.346912	,153.040598
BusStops	,-27.546386	,153.091939
BusStops	,-27.549258	,153.091396
BusStops	,-27.550547	,153.091223
BusStops	,-27.496808	,153.066619
BusStops	,-27.497894	,153.069191
BusStops	,-27.612179	,153.061928
BusStops	,-27.537958	,153.022695
BusStops	,-27.540475	,153.022115
BusStops	,-27.547722	,153.09512
BusStops	,-27.547429	,153.09322
BusStops	,-27.547112	,153.09104
BusStops	,-27.428149	,153.072346
BusStops	,-27.431337	,153.075345
BusStops	,-27.431051	,153.073057
BusStops	,-27.430929	,153.07276
BusStops	,-27.430678	,153.072943
BusStops	,-27.431287	,153.075573
BusStops	,-27.413117	,153.062126
BusStops	,-27.412656	,153.063035
BusStops	,-27.4146	,153.062813
BusStops	,-27.41551	,153.063534
BusStops	,-27.356908	,153.047898
BusStops	,-27.320401	,153.070029
BusStops	,-27.32436	,153.059807
BusStops	,-27.329504	,153.057843
BusStops	,-27.338908	,153.059448
BusStops	,-27.346679	,153.060148
BusStops	,-27.356938	,153.061091
BusStops	,-27.361727	,153.06162
BusStops	,-27.306056	,153.045029
BusStops	,-27.29657	,153.061869
BusStops	,-27.371472	,153.047507
BusStops	,-27.373279	,153.047172
BusStops	,-27.299585	,153.062027
BusStops	,-27.299955	,153.061971
BusStops	,-27.296465	,153.061735
BusStops	,-27.309623	,153.061048
BusStops	,-27.303045	,153.045572
BusStops	,-27.305406	,153.051333
BusStops	,-27.30435	,153.052974
BusStops	,-27.301934	,153.054695
BusStops	,-27.569564	,153.033129
BusStops	,-27.569933	,153.035713
BusStops	,-27.56993	,153.03822
BusStops	,-27.546835	,153.089303
BusStops	,-27.546593	,153.087693
BusStops	,-27.604709	,153.043847
BusStops	,-27.620559	,153.050051
BusStops	,-27.624279	,153.04814
BusStops	,-27.606739	,153.079536
BusStops	,-27.639619	,153.053441
BusStops	,-27.638322	,153.057085
BusStops	,-27.632398	,153.053516
BusStops	,-27.630382	,153.048726
BusStops	,-27.500748	,153.079523
BusStops	,-27.587507	,153.124876
BusStops	,-27.588474	,153.131843
BusStops	,-27.589175	,153.136899
BusStops	,-27.589394	,153.138429
BusStops	,-27.658033	,153.024162
BusStops	,-27.644447	,152.984933
BusStops	,-27.64361	,152.984979
BusStops	,-27.590244	,153.10916
BusStops	,-27.590567	,153.109541
BusStops	,-27.584207	,153.107365
BusStops	,-27.584603	,153.107397
BusStops	,-27.310126	,153.021938
BusStops	,-27.376452	,153.046585
BusStops	,-27.378449	,153.046204
BusStops	,-27.381973	,153.045546
BusStops	,-27.384448	,153.045144
BusStops	,-27.386515	,153.044731
BusStops	,-27.388013	,153.045343
BusStops	,-27.401501	,153.059739
BusStops	,-27.564346	,153.049727
BusStops	,-27.564764	,153.048889
BusStops	,-27.564326	,153.046158
BusStops	,-27.567271	,153.038714
BusStops	,-27.565491	,153.039053
BusStops	,-27.56326	,153.039983
BusStops	,-27.564334	,153.046866
BusStops	,-27.559477	,153.056665
BusStops	,-27.560266	,153.06223
BusStops	,-27.563509	,153.080006
BusStops	,-27.567441	,152.980202
BusStops	,-27.573852	,152.981858
BusStops	,-27.577192	,152.982712
BusStops	,-27.579406	,152.983185
BusStops	,-27.602599	,153.076266
BusStops	,-27.603886	,153.065619
BusStops	,-27.603738	,153.06166
BusStops	,-27.637448	,153.044826
BusStops	,-27.629294	,153.046294
BusStops	,-27.62857	,153.046248
BusStops	,-27.603958	,153.066929
BusStops	,-27.60497	,153.073921
BusStops	,-27.60621	,153.079816
BusStops	,-27.613715	,153.058562
BusStops	,-27.615155	,153.058892
BusStops	,-27.398718	,153.048604
BusStops	,-27.40061	,153.048287
BusStops	,-27.402009	,153.05044
BusStops	,-27.323259	,153.026754
BusStops	,-27.32282	,153.026674
BusStops	,-27.320993	,153.027016
BusStops	,-27.313856	,153.028401
BusStops	,-27.311806	,153.0288
BusStops	,-27.310884	,153.026498
BusStops	,-27.615066	,152.973592
BusStops	,-27.308568	,153.018872
BusStops	,-27.563935	,153.043642
BusStops	,-27.563501	,153.040879
BusStops	,-27.565302	,153.039238
BusStops	,-27.567628	,153.038803
BusStops	,-27.569192	,153.03851
BusStops	,-27.570196	,153.036294
BusStops	,-27.569703	,153.033089
BusStops	,-27.599481	,152.95809
BusStops	,-27.600404	,152.953136
BusStops	,-27.605542	,152.950373
BusStops	,-27.609243	,152.953354
BusStops	,-27.582071	,152.983886
BusStops	,-27.585942	,152.982271
BusStops	,-27.583802	,152.975202
BusStops	,-27.579475	,152.974384
BusStops	,-27.584508	,152.975586
BusStops	,-27.591632	,152.976724
BusStops	,-27.53893	,152.980484
BusStops	,-27.303202	,153.047123
BusStops	,-27.369639	,153.062234
BusStops	,-27.375007	,153.062717
BusStops	,-27.383696	,153.062249
BusStops	,-27.557758	,153.068757
BusStops	,-27.556418	,153.071025
BusStops	,-27.557167	,153.073229
BusStops	,-27.558133	,153.075524
BusStops	,-27.558324	,153.076845
BusStops	,-27.559775	,153.078144
BusStops	,-27.559694	,153.078007
BusStops	,-27.56368	,153.081155
BusStops	,-27.563263	,153.080495
BusStops	,-27.563551	,153.080958
BusStops	,-27.545162	,152.945469
BusStops	,-27.619364	,152.972353
BusStops	,-27.61771	,152.965158
BusStops	,-27.613867	,152.968296
BusStops	,-27.610918	,152.97165
BusStops	,-27.600999	,152.970481
BusStops	,-27.604798	,152.970408
BusStops	,-27.605594	,152.96794
BusStops	,-27.606605	,152.966142
BusStops	,-27.607483	,152.963152
BusStops	,-27.607732	,152.961825
BusStops	,-27.555233	,152.963219
BusStops	,-27.56117	,152.957737
BusStops	,-27.614001	,152.96449
BusStops	,-27.619821	,152.95731
BusStops	,-27.618751	,152.961921
BusStops	,-27.618864	,152.961926
BusStops	,-27.620066	,152.958528
BusStops	,-27.610212	,152.957683
BusStops	,-27.329355	,153.057488
BusStops	,-27.324128	,153.059819
BusStops	,-27.318515	,153.068139
BusStops	,-27.610561	,152.959405
BusStops	,-27.387476	,153.060217
BusStops	,-27.386714	,153.060374
BusStops	,-27.391876	,153.059311
BusStops	,-27.398976	,153.059168
BusStops	,-27.419256	,153.054731
BusStops	,-27.426826	,153.050533
BusStops	,-27.443345	,153.038655
BusStops	,-27.300206	,153.056491
BusStops	,-27.305884	,153.045149
BusStops	,-27.300884	,153.058451
BusStops	,-27.303593	,153.061508
BusStops	,-27.547206	,152.943649
BusStops	,-27.548899	,152.938
BusStops	,-27.547718	,152.937517
BusStops	,-27.546958	,152.941876
BusStops	,-27.547364	,152.943445
BusStops	,-27.545281	,152.945001
BusStops	,-27.545371	,152.94658
BusStops	,-27.543983	,152.948018
BusStops	,-27.542549	,152.948689
BusStops	,-27.401183	,153.048069
BusStops	,-27.560561	,152.960255
BusStops	,-27.560701	,152.960115
BusStops	,-27.550542	,152.958543
BusStops	,-27.555101	,152.963272
BusStops	,-27.554729	,152.964959
BusStops	,-27.55352	,152.969556
BusStops	,-27.553005	,152.972863
BusStops	,-27.549383	,152.974433
BusStops	,-27.548794	,152.977342
BusStops	,-27.655492	,153.002776
BusStops	,-27.576615	,153.096965
BusStops	,-27.31411	,153.064279
BusStops	,-27.312621	,153.061637
BusStops	,-27.352744	,153.060688
BusStops	,-27.312834	,153.058437
BusStops	,-27.310024	,153.056073
BusStops	,-27.307145	,153.051653
BusStops	,-27.303589	,153.047405
BusStops	,-27.300666	,153.046048
BusStops	,-27.388899	,153.047162
BusStops	,-27.392859	,153.04644
BusStops	,-27.395357	,153.045973
BusStops	,-27.309712	,153.061001
BusStops	,-27.310727	,153.060197
BusStops	,-27.303508	,153.061225
BusStops	,-27.302146	,153.059285
BusStops	,-27.300675	,153.05817
BusStops	,-27.300426	,153.056435
BusStops	,-27.302072	,153.05468
BusStops	,-27.304729	,153.052563
BusStops	,-27.59746	,152.982507
BusStops	,-27.603978	,152.97267
BusStops	,-27.603609	,152.979638
BusStops	,-27.558777	,153.051858
BusStops	,-27.399271	,153.0484
BusStops	,-27.349867	,153.060216
BusStops	,-27.344535	,153.059752
BusStops	,-27.332726	,153.058876
BusStops	,-27.330966	,153.058173
BusStops	,-27.402163	,153.051013
BusStops	,-27.331393	,153.058591
BusStops	,-27.33326	,153.059347
BusStops	,-27.350754	,153.065005
BusStops	,-27.350532	,153.065047
BusStops	,-27.309876	,153.02104
BusStops	,-27.396813	,153.048776
BusStops	,-27.395971	,153.047758
BusStops	,-27.395023	,153.045912
BusStops	,-27.392336	,153.046418
BusStops	,-27.390903	,153.046679
BusStops	,-27.388738	,153.047092
BusStops	,-27.388131	,153.045518
BusStops	,-27.386717	,153.044587
BusStops	,-27.58449	,153.124317
BusStops	,-27.311648	,153.024742
BusStops	,-27.619148	,152.965933
BusStops	,-27.395728	,153.046704
BusStops	,-27.395952	,153.048167
BusStops	,-27.397405	,153.056455
BusStops	,-27.397783	,153.058797
BusStops	,-27.397845	,153.058619
BusStops	,-27.397353	,153.055396
BusStops	,-27.39699	,153.052935
BusStops	,-27.396659	,153.048948
BusStops	,-27.568741	,153.026103
BusStops	,-27.312363	,153.022605
BusStops	,-27.313432	,153.020628
BusStops	,-27.604247	,152.985436
BusStops	,-27.578981	,153.020614
BusStops	,-27.582495	,153.020735
BusStops	,-27.584551	,153.020317
BusStops	,-27.588046	,153.019658
BusStops	,-27.588557	,153.021367
BusStops	,-27.539238	,153.09508
BusStops	,-27.539535	,153.097115
BusStops	,-27.541552	,153.09871
BusStops	,-27.605724	,153.044343
BusStops	,-27.600849	,152.981515
BusStops	,-27.312473	,153.028777
BusStops	,-27.314143	,153.028431
BusStops	,-27.314798	,153.029813
BusStops	,-27.315077	,153.03162
BusStops	,-27.315685	,153.035568
BusStops	,-27.316062	,153.038019
BusStops	,-27.316614	,153.039112
BusStops	,-27.31654	,153.041098
BusStops	,-27.318777	,153.04129
BusStops	,-27.318208	,153.041295
BusStops	,-27.563407	,153.080683
BusStops	,-27.623756	,152.97017
BusStops	,-27.560267	,153.079727
BusStops	,-27.55843	,153.077141
BusStops	,-27.329203	,153.052714
BusStops	,-27.328127	,153.054699
BusStops	,-27.330505	,153.04708
BusStops	,-27.328653	,153.054378
BusStops	,-27.614793	,152.973513
BusStops	,-27.592673	,152.976322
BusStops	,-27.596601	,152.974587
BusStops	,-27.594808	,152.975277
BusStops	,-27.317225	,153.027724
BusStops	,-27.316402	,153.026328
BusStops	,-27.319251	,153.022751
BusStops	,-27.321528	,153.022329
BusStops	,-27.324563	,153.026503
BusStops	,-27.330067	,153.025604
BusStops	,-27.332197	,153.03305
BusStops	,-27.609219	,152.951957
BusStops	,-27.605937	,152.949996
BusStops	,-27.596232	,152.948961
BusStops	,-27.315411	,153.020067
BusStops	,-27.598481	,153.039196
BusStops	,-27.594033	,153.032063
BusStops	,-27.589034	,153.027417
BusStops	,-27.586271	,153.026662
BusStops	,-27.519016	,153.079364
BusStops	,-27.518488	,153.076702
BusStops	,-27.531243	,153.068769
BusStops	,-27.534082	,153.105025
BusStops	,-27.535582	,153.106568
BusStops	,-27.537183	,153.106258
BusStops	,-27.539745	,153.105763
BusStops	,-27.563352	,153.080415
BusStops	,-27.563501	,153.080603
BusStops	,-27.563656	,153.080876
BusStops	,-27.563805	,153.08107
BusStops	,-27.563196	,153.080137
BusStops	,-27.563564	,153.080387
BusStops	,-27.56368	,153.080578
BusStops	,-27.563877	,153.080585
BusStops	,-27.563757	,153.080389
BusStops	,-27.563634	,153.080194
BusStops	,-27.591001	,152.965845
BusStops	,-27.592532	,152.976166
BusStops	,-27.590949	,152.977838
BusStops	,-27.591957	,152.981397
BusStops	,-27.595985	,152.963274
BusStops	,-27.593511	,152.961275
BusStops	,-27.591428	,152.961833
BusStops	,-27.590285	,152.969079
BusStops	,-27.5899	,152.971122
BusStops	,-27.558317	,152.972035
BusStops	,-27.558709	,152.970046
BusStops	,-27.560114	,152.969688
BusStops	,-27.60024	,152.9501
BusStops	,-27.599356	,152.958321
BusStops	,-27.577026	,152.954946
BusStops	,-27.590843	,152.981402
BusStops	,-27.588593	,152.980824
BusStops	,-27.587631	,152.980965
BusStops	,-27.591002	,152.981639
BusStops	,-27.592172	,152.981216
BusStops	,-27.297357	,153.04993
BusStops	,-27.358519	,153.047951
BusStops	,-27.359212	,153.049235
BusStops	,-27.545984	,153.104597
BusStops	,-27.568895	,153.024409
BusStops	,-27.571208	,153.024747
BusStops	,-27.57374	,153.025112
BusStops	,-27.57601	,153.025465
BusStops	,-27.578883	,153.025788
BusStops	,-27.534046	,153.061909
BusStops	,-27.546157	,153.10992
BusStops	,-27.546183	,153.109447
BusStops	,-27.545137	,153.102379
BusStops	,-27.513301	,153.071938
BusStops	,-27.591543	,152.961799
BusStops	,-27.593454	,152.961345
BusStops	,-27.595887	,152.96295
BusStops	,-27.595333	,152.96681
BusStops	,-27.597944	,152.976867
BusStops	,-27.584873	,152.984317
BusStops	,-27.548869	,152.977376
BusStops	,-27.549606	,152.974466
BusStops	,-27.55235	,152.973479
BusStops	,-27.554861	,152.965019
BusStops	,-27.347144	,153.066754
BusStops	,-27.562764	,152.970357
BusStops	,-27.56539	,152.971014
BusStops	,-27.564989	,152.979384
BusStops	,-27.560065	,152.978155
BusStops	,-27.552545	,152.979209
BusStops	,-27.54841	,152.979982
BusStops	,-27.542818	,152.981001
BusStops	,-27.5405	,152.981419
BusStops	,-27.367703	,153.0429
BusStops	,-27.368744	,153.046911
BusStops	,-27.369679	,153.047846
BusStops	,-27.357815	,153.051539
BusStops	,-27.357111	,153.05162
BusStops	,-27.354501	,153.052121
BusStops	,-27.352574	,153.052496
BusStops	,-27.352648	,153.056132
BusStops	,-27.353264	,153.059524
BusStops	,-27.352764	,153.056287
BusStops	,-27.352316	,153.05322
BusStops	,-27.354615	,153.052245
BusStops	,-27.384769	,153.044938
BusStops	,-27.381703	,153.045493
BusStops	,-27.378435	,153.046059
BusStops	,-27.512883	,153.06976
BusStops	,-27.512108	,153.067009
BusStops	,-27.506752	,153.063045
BusStops	,-27.504277	,153.061443
BusStops	,-27.501631	,153.061812
BusStops	,-27.498511	,153.061798
BusStops	,-27.543167	,153.087648
BusStops	,-27.544356	,153.087496
BusStops	,-27.54617	,153.087165
BusStops	,-27.546715	,153.088963
BusStops	,-27.34877	,153.060653
BusStops	,-27.343639	,153.054286
BusStops	,-27.34846	,153.059128
BusStops	,-27.347984	,153.053446
BusStops	,-27.351627	,153.052788
BusStops	,-27.351808	,153.049863
BusStops	,-27.351176	,153.045629
BusStops	,-27.350926	,153.043928
BusStops	,-27.350295	,153.040679
BusStops	,-27.350789	,153.043702
BusStops	,-27.316608	,153.041094
BusStops	,-27.353794	,153.039332
BusStops	,-27.355623	,153.038994
BusStops	,-27.356783	,153.03873
BusStops	,-27.358548	,153.038444
BusStops	,-27.359142	,153.038171
BusStops	,-27.362228	,153.037755
BusStops	,-27.366501	,153.036957
BusStops	,-27.367345	,153.04057
BusStops	,-27.615539	,152.965126
BusStops	,-27.32728	,153.034158
BusStops	,-27.327345	,153.034174
BusStops	,-27.376558	,153.04641
BusStops	,-27.372094	,153.047229
BusStops	,-27.370362	,153.047587
BusStops	,-27.368546	,153.046396
BusStops	,-27.36781	,153.042961
BusStops	,-27.36744	,153.040569
BusStops	,-27.356756	,153.038597
BusStops	,-27.355125	,153.038914
BusStops	,-27.331934	,153.034414
BusStops	,-27.330575	,153.036242
BusStops	,-27.329285	,153.038902
BusStops	,-27.547786	,153.089573
BusStops	,-27.524238	,153.082559
BusStops	,-27.526924	,153.089949
BusStops	,-27.542366	,153.083834
BusStops	,-27.542284	,153.084102
BusStops	,-27.54275	,153.087194
BusStops	,-27.55427	,153.08823
BusStops	,-27.553664	,153.084216
BusStops	,-27.55324	,153.081437
BusStops	,-27.553116	,153.081316
BusStops	,-27.316684	,153.039144
BusStops	,-27.314119	,153.059904
BusStops	,-27.315526	,153.066192
BusStops	,-27.321176	,153.066154
BusStops	,-27.321825	,153.063133
BusStops	,-27.323393	,153.061119
BusStops	,-27.325788	,153.05796
BusStops	,-27.32092	,153.065232
BusStops	,-27.30777	,153.043876
BusStops	,-27.319057	,153.039328
BusStops	,-27.56833	,153.021782
BusStops	,-27.327937	,153.038328
BusStops	,-27.328332	,153.040702
BusStops	,-27.328467	,153.040827
BusStops	,-27.328022	,153.038126
BusStops	,-27.324147	,153.028727
BusStops	,-27.324107	,153.028888
BusStops	,-27.318464	,153.03828
BusStops	,-27.316222	,153.038294
BusStops	,-27.587275	,152.970888
BusStops	,-27.585375	,152.970443
BusStops	,-27.583878	,152.970085
BusStops	,-27.330597	,153.035847
BusStops	,-27.332107	,153.034467
BusStops	,-27.330772	,153.041641
BusStops	,-27.327652	,153.042284
BusStops	,-27.325808	,153.042666
BusStops	,-27.324512	,153.041052
BusStops	,-27.318996	,153.039532
BusStops	,-27.590873	,152.977653
BusStops	,-27.58576	,152.98262
BusStops	,-27.56962	,152.95785
BusStops	,-27.329243	,153.039006
BusStops	,-27.553613	,153.084602
BusStops	,-27.553963	,153.086983
BusStops	,-27.553259	,153.088247
BusStops	,-27.455239	,152.984366
BusStops	,-27.453626	,152.983922
BusStops	,-27.462854	,153.031731
BusStops	,-27.530717	,153.059279
BusStops	,-27.526472	,153.056837
BusStops	,-27.547028	,153.091148
BusStops	,-27.550087	,153.094404
BusStops	,-27.547347	,153.093179
BusStops	,-27.571985	,153.020949
BusStops	,-27.571513	,153.015048
BusStops	,-27.571899	,153.014274
BusStops	,-27.601462	,152.962127
BusStops	,-27.598493	,152.962788
BusStops	,-27.598546	,152.962895
BusStops	,-27.599378	,152.961685
BusStops	,-27.601423	,152.962168
BusStops	,-27.601149	,152.96439
BusStops	,-27.425283	,153.037611
BusStops	,-27.570302	,153.021274
BusStops	,-27.582128	,152.969671
BusStops	,-27.580378	,152.969255
BusStops	,-27.579863	,152.970697
BusStops	,-27.579907	,152.970793
BusStops	,-27.579292	,152.973715
BusStops	,-27.579455	,152.973138
BusStops	,-27.580501	,152.969384
BusStops	,-27.582131	,152.969777
BusStops	,-27.416437	,153.064496
BusStops	,-27.418002	,153.064816
BusStops	,-27.418324	,153.067185
BusStops	,-27.570227	,152.954723
BusStops	,-27.570537	,152.953145
BusStops	,-27.568099	,152.952042
BusStops	,-27.566492	,152.951643
BusStops	,-27.565423	,152.956806
BusStops	,-27.549717	,152.949354
BusStops	,-27.552571	,152.946155
BusStops	,-27.553968	,152.946256
BusStops	,-27.354798	,153.049668
BusStops	,-27.354706	,153.049586
BusStops	,-27.356102	,153.051977
BusStops	,-27.547981	,153.097496
BusStops	,-27.548328	,153.099874
BusStops	,-27.548842	,153.103275
BusStops	,-27.544532	,153.104788
BusStops	,-27.539331	,153.092137
BusStops	,-27.49687	,153.060651
BusStops	,-27.505554	,153.072358
BusStops	,-27.509194	,153.063921
BusStops	,-27.612356	,153.070751
BusStops	,-27.612354	,153.071128
BusStops	,-27.547645	,153.095281
BusStops	,-27.422647	,153.038073
BusStops	,-27.421598	,153.035392
BusStops	,-27.418109	,153.036352
BusStops	,-27.415905	,153.039147
BusStops	,-27.415066	,153.040503
BusStops	,-27.413822	,153.041937
BusStops	,-27.563322	,152.979082
BusStops	,-27.422484	,153.03822
BusStops	,-27.428145	,153.037231
BusStops	,-27.427523	,153.037219
BusStops	,-27.351103	,153.045771
BusStops	,-27.418551	,153.068992
BusStops	,-27.418773	,153.070595
BusStops	,-27.418997	,153.072202
BusStops	,-27.419176	,153.072918
BusStops	,-27.418923	,153.071032
BusStops	,-27.418689	,153.069359
BusStops	,-27.418987	,153.070775
BusStops	,-27.422641	,153.070299
BusStops	,-27.3443	,153.054036
BusStops	,-27.344314	,153.059928
BusStops	,-27.349117	,153.060356
BusStops	,-27.357499	,153.05172
BusStops	,-27.359093	,153.051428
BusStops	,-27.359815	,153.044633
BusStops	,-27.359271	,153.044618
BusStops	,-27.35575	,153.045283
BusStops	,-27.352655	,153.045849
BusStops	,-27.351276	,153.048163
BusStops	,-27.351036	,153.052811
BusStops	,-27.353814	,153.039154
BusStops	,-27.350184	,153.039094
BusStops	,-27.34927	,153.032787
Parks	,153.0010731	,-27.43642293
Parks	,153.1724371	,-27.43590477
Parks	,153.1574877	,-27.44178227
Parks	,153.0048049	,-27.50775101
Parks	,152.9478184	,-27.44733256
Parks	,153.167409	,-27.44430604
Parks	,153.0774947	,-27.55183344
Parks	,153.0385823	,-27.35322505
Parks	,152.988595	,-27.52190017
Parks	,152.9853849	,-27.51759319
Parks	,152.9844044	,-27.54943886
Parks	,152.9763257	,-27.554396
Parks	,153.0056873	,-27.4069047
Parks	,152.9902293	,-27.40367532
Parks	,152.9749117	,-27.49965174
Parks	,153.0479778	,-27.39216193
Parks	,152.9720831	,-27.41260749
Parks	,153.0700735	,-27.41773208
Parks	,153.069004	,-27.41904656
Parks	,153.0306428	,-27.42485871
Parks	,153.0443062	,-27.50260793
Parks	,153.0241956	,-27.50745773
Parks	,153.0233469	,-27.5095947
Parks	,153.0217891	,-27.41017074
Parks	,153.0545517	,-27.48570947
Parks	,153.0668044	,-27.45672484
Parks	,153.0715512	,-27.45776639
Parks	,153.0666098	,-27.47418001
Parks	,153.0549182	,-27.4447885
Parks	,153.0582277	,-27.4512913
Parks	,153.1252663	,-27.45127776
Parks	,153.089513	,-27.45984427
Parks	,153.0810024	,-27.46735581
Parks	,153.08627	,-27.46748319
Parks	,153.0825292	,-27.45387223
Parks	,153.0540911	,-27.46111069
Parks	,153.0634861	,-27.46452514
Parks	,153.0578902	,-27.44575655
Parks	,153.051237	,-27.4443785
Parks	,153.1264551	,-27.47504132
Parks	,153.0575826	,-27.47250863
Parks	,153.0726954	,-27.46291555
Parks	,153.0708298	,-27.46769864
Parks	,153.0556889	,-27.47724322
Parks	,153.0569678	,-27.47754649
Parks	,153.058667	,-27.47506309
Parks	,153.0577687	,-27.47989344
Parks	,153.0579312	,-27.48095867
Parks	,153.1021297	,-27.46730282
Parks	,153.0936455	,-27.50537527
Parks	,153.0831674	,-27.49542673
Parks	,153.0837913	,-27.48917368
Parks	,153.0860858	,-27.48834794
Parks	,153.0767569	,-27.50894705
Parks	,153.0676091	,-27.52062752
Parks	,153.0837496	,-27.52776885
Parks	,153.0892079	,-27.53419937
Parks	,153.0723322	,-27.52234505
Parks	,153.0910341	,-27.49217499
Parks	,153.066616	,-27.48051241
Parks	,153.0721191	,-27.52850599
Parks	,153.1780156	,-27.50278504
